,doi,Publication Date,Title,Authors,Abstract
68,10.20944/preprints202402.0797.v1,14 February 2024,Long-Term Prognosis after St-Elevation Myocardial Infarction in Patients with Premature Coronary Artery Disease,"Lidija Savić, Igor Mrdovic, Milika Asanin, Sanja Stankovic, Ratko Lasica, Gordana Krljanac, Damjan Simic, Dragan Matic","Background: A significant percentage of younger patients with myocardial infarction have premature coronary artery disease (CAD). The aims of this study were to analyze all-cause mortality and major adverse cardiovascular events (MACE- cardiovascular death, non-fatal reinfarction and stroke and target vessel revascularization) during eight-year follow-up in STEMI patients with premature CAD.Method: we analyzed 2,560 STEMI patients without previous CAD and without cardiogenic shock at admission who were treated with primary PCI. CAD was classified as premature in men aged <50 years and women <55 years.Results: Of the 2,560 patients analyzed 630(24.6%) patients had premature CAD. Patients with premature CAD have fewer comorbidities and better initial angiographic findings, as compared to patients without premature CAD. The incidence of non-fatal adverse ischemic events was similar to the incidence in older patients. Premature CAD was an independent predictor for lower mortality (HR 0.50, 95%CI 0.28-0.91) and MACE (HR 0.27, 95%CI 0.15-0.47). In patients with premature CAD, EF<40% was the only independent predictor of mortality (HR 5.59 95%CI 2.18-8.52) and MACE (HR 4.18, 95%CI 1.98-8.13).Conclusion: Premature CAD was an independent predictor for lower mortality and MACE. In patients with premature CAD, EF<40% was an independent predictor of eight-year mortality and MACE."
69,10.20944/preprints202402.0789.v1,14 February 2024,Prevalence and Factors Associated with Multidrug Resistant E. coli Carriage on Chicken Farms in West Nile Region in Uganda: A Cross-Sectional Survey,"Ceaser Adibaku Nyolimati, Jonathan Mayito, Emmanuel Obuya, Stella Acaye Atim, Emmanuel Isingoma, Daniel Kibombo, Dathan M Byonanebye, Richard Walwema, David Musoke, Christopher Garimoi Orach, Francis Kakooza","Infections with multi-drug-resistant (MDR) pathogens in food-animals threaten public health and food security. However, the epidemiology and factors associated with MDR Escherichia coli on Ugandan farms are not well known. This study investigated the prevalence, resistance patterns and factors associated with MDR E. coli carriage on chicken farms. A total of 158 E. coli strains were isolated from 158 chicken farms. The disc diffusion method for susceptibility testing was performed. Clinical breakpoints were interpreted according to Clinical and Laboratory Standards Institute guidelines. MDR was defined as resistance to three or more classes of antimicrobials. MDR E. coli prevalence on chicken farms was 62.7% (95% CI: 55.0 – 70.3). High resistance was observed against ampicillin 79.8% (95% CI: 72.7–85.4), tetracycline 72.8% (95% CI: 65.2–79.2), cotrimoxazole 55.7% (95% CI: 47.8–63.3), and ciprofloxacin 38% (95% CI: 30.7–45.9). Farmers who were males (APR = 0.72, CI: 0.55, 0.93), and attained at least secondary education (APR=0.64, CI: 0.46, 0.88) and administration of recommended antibiotic doses (APR = 0.76, CI: 0.59–0.96) posed a lower risk of MDR E. coli carriage. Farms without footbaths posed a heighten risk (APR=1.48, CI: 1.16–1.88). MDR E. coli were highly prevalent on chicken farms. This study underscores the need for antimicrobial stewardship and improved infection prevention strategies on chicken farms."
70,10.20944/preprints202402.0656.v1,14 February 2024,Biocontrol Potential of Trichoderma asperellum CMT10 Against Strawberry Root Rot Disease,"Ping Liu, Rui Xian Yang, Zu Hua Wang, Yin Hao Ma, Wei Guang Ren, Dao Wei Wei, Wen Yu Ye","Strawberry root rot caused by Neopestalotiopsis clavispora is one of the main diseases of strawberry and significantly impacts the yield and quality of strawberry fruit. There are now no effective control techniques available except for fungicide sprays, which may directly impact consumers. Biological control is becoming an alternative method for the control of plant diseases to replace or decrease the application of traditional synthetic chemical fungicides. Trichoderma is widely used as a biological agent for controlling strawberry root rot. In order to provide resources for screening the highly effective biocontrol fungus for controlling strawberry root rot caused by Neopestalotiopsis clavispora, the biocontrol mechanism,the control effects of Trichoderma asperellum CMT10 against strawberry root rot and growth-promoting effects on strawberry seedlings were investigated by plate culture, microscopy observation and root drenching methods.The results showed that CMT10 had obvious competitive, antibiotic and hyperparasitism effects on Neopestalotiopsis clavispora CMGF3. The CMT10 could quickly occupy nutritional space, and the inhibition rates of CMT10 against CMGF3 in confrontation culture on 7 d was 65.49%. The inhibition rates of volatile metabolite and fermentation metabolite produced by CMT10 against CMGF3 were 79.67% and 69.84%, respectively. The mycelium of strain CMT10 can act as hyperparasites by making contacting, winding and penetrating hyphae of CMGF3. Pot experiment showed that the biocontrol efficacy of CMT10 on strawberry root rot caused by Neopestalotiopsis clavispora was 63.00%. CMT10 had obvious promotion effect on strawberry growth, the plant height, root length, total fresh weight, root fresh weight, stem fresh weight and root dry weight, with the promotion rates were 20.09%, 22.39%, 87.11%, 101.58%, 79.82% and 72.33%, respectively. Overall, this study showed the ability of Trichoderma asperellum CMT10 to control strawberry root rot and their potential to develop as novel biocontrol agents to replace chemical fungicides for eco-friendly, sustainable agriculture."
71,10.20944/preprints202402.0752.v1,13 February 2024,The Increased Burden of Rare Variants in Four Matrix Metalloproteinase-Related Genes in Childhood Glaucoma Suggests a Complex Genetic Inheritance of the Disease,"Angel Tevar, José-Daniel Aroca-Aguilar, Juan-Manuel Bonet-Fernández, Raquel Atienzar-Aroca, Ezequiel Campos-Mollo, Carmen-Dora Méndez-Hernández, Laura Morales-Fernández, Iñaki Leal Palmer, Miguel Coca-Prados, Jose-Maria Martinez-de-la-Casa, Julian Garcia-Feijoo, Julio Escribano","Childhood glaucoma encompasses congenital and juvenile primary glaucoma, which are heterogeneous, uncommon, and irreversible optic neuropathies leading to visual impairment with poorly understood genetic basis. Our goal was to identify gene variants associated with these glaucoma types by assessing the mutational burden in 76 matrix metalloproteinase-related genes. We studied 101 childhood glaucoma patients with no identified monogenic alterations using next-generation sequencing. Gene expression was assessed through immunohistochemistry. Functional analysis of selected gene variants was conducted in cultured cells and in zebrafish. Patients presented a higher proportion of rare variants in four metalloproteinase-related genes, including CPAMD8 and ADAMTSL4, compared to controls. ADAMTSL4 protein expression was observed in the anterior segment of both the adult human and zebrafish larvae's eye, including tissues associated with glaucoma. In HEK-293T cells, expression of four ADAMTSL4 variants identified in this study showed that two variants (p.Arg774Trp and p.Arg98Trp) accumulated intracellularly, inducing endoplasmic reticulum stress. Additionally, overexpressing these ADAMTSL4 variants in zebrafish embryos confirmed partial loss-of-function effects for p.Ser719Leu and p.Arg1083His. Double heterozygous functional suppression of adamtsl4 and cpamd8 zebrafish orthologs resulted in reduced volume of both the anterior eye chamber and lens within the chamber, supporting a genetic interaction between these genes. Our findings suggest that accumulation of partial functional defects in matrix metalloproteinases-related genes may contribute to increased susceptibility to early-onset glaucoma and provide further evidence supporting the notion of a complex genetic inheritance pattern underlying the disease."
72,10.20944/preprints202402.0731.v1,13 February 2024,"Design, Synthesis and Molecular Modeling of Benzofuran-8-Hyroxyquinoline Hybrids as Multi-Target Inhibitors and Potential Anti-Alzheimer’s Disease","Awwad Radwan, Fars Alanazi, Anas M. Abdel Rahman","Cholinesterase (ChE) and secretase (BACE) inhibitors, and fibril- and β-amyloid-suppressing medicines are used to treat Alzheimer's disease (AD) symptomatically. The prevalence and complex nature of AD have increased the urgent need for multi-targeted directed ligands (MTDLs). This is because MTDLs can prevent potential drug-drug interactions during poly-therapy and have a better therapeutic profile than single targeted agents.  Using piperazine linker or spacer and two primary scaffolds, benzofuran and 8-hydroxyquinoline, a unique class of multi-targeted medicines was recently reported by our group. These compounds showed re-markable effectiveness in inhibiting Aβ1-42 aggregation and acting as iron chelators.The results prompted us to synthesize an additional series of compounds as multimodal anti-AD agents and investigate its inhibitor activities to ChE (AChE/BChE) and BACE1 enzymes. The resulting in-hibitory effects suggested that the compounds under study might be used to improve cognitive function. The docking analysis' findings revealed that the compounds bind to AChE and BChE by forming H-bond interactions with amino acid residues at binding sites and µ-stacking inter-actions with aromatic residues, whereas the binding to BACE1 only revealed H-bond interac-tions with amino acid residues at binding sites."
73,10.20944/preprints202402.0733.v1,13 February 2024,Glycemic Control and Peripheral Arterial Disease in Diabetic Foot Patients,"María Patricia Aragón-Carreño, Alfredo Aldama-Figueroa, Fermín Rafael Martínez de Jesús, Aleksandar Cvetkovic-Vega, Jorge L. Maguiña","This analytical cross-sectional study was designed to evaluate the association between glycemic control and peripheral arterial disease in patients with diabetic foot with more than ten years of evolution of diabetes mellitus who attended the diabetic foot outpatient clinic of the Guillermo Almenara National Hospital between June 2015 and February 2017. Glycosylated hemoglobin (HbA1C) and ankle-brachial index (ABI) were used to diagnose glycemic control and peripheral arterial disease, respectively. A generalized Poisson log-linear regression model was used to calculate the crude (cPR) and adjusted (aPR) prevalence ratios, with 95% confidence intervals, and a significance level of p < 0.05. 226 patients were included in the study, finding 23% (n=52) with good glycemic control, and 44.7% (n=101) with peripheral arterial disease. The adjusted model found statistically significant associations for glycemic control, age, and sedentary lifestyle with peripheral arterial disease. Compared with patients with good glycemic control, those with poor glycemic control had a 34% higher probability of presenting peripheral arterial disease (aPR: 1.34, 95%CI: 1.01-1.79, p=0.045). The prevalence of good glycemic control in the population with diabetic foot is low. Poor glycemic control was found to be independently associated with the presence of peripheral arterial disease."
74,10.20944/preprints202402.0686.v1,12 February 2024,Is Chronic Kidney Disease due to Cadmium Exposure Inevitable and Can it be Reversed?,Soisungwan Satarug,"Cadmium (Cd) is a metal with no nutritional or physiological value, but is found in most people because it is a contaminant in nearly all food types. The intestinal absorption rate determines the body burden of Cd because humans lack a physiologic mechanism for excretion of the metal. Most acquired Cd accumulates in the kidneys, in which the Cd content increases through age 50 but falls thereafter. The decline from maximal kidney content is probably due to release of Cd from injured tubular cells into urine and replacement of destroyed nephrons by scar tissue. Chronic kidney disease is diagnosed when the estimated glomerular filtration rate (eGFR) falls below 60 mL/min/1.73 m2, or when albuminuria is present. Albuminuria is defined as an albumin-to-creatinine ratio ≥ 30 mg/g creatinine in women or ≥ 20 mg/g creatinine in men that persists for at least 3 months. Generally, Cd-induced reductions in eGFR are not reversible, and Cd nephropathy may progress to end-stage kidney disease. There is no evidence that elimination of current environmental exposure can reverse Cd nephropathy, and no theoretical reason to believe that such a reversal is possible. This review provides an update of knowledge concerning CKD in population environmentally exposed to Cd. Special attention is devoted to mechanisms of Cd-induced albuminuria concurrently with eGFR reductions, and the difficult challenge of exposure guidelines sufficient to eliminate the risk of Cd-induced CKD is addressed."
75,10.20944/preprints202402.0694.v1,12 February 2024,"Caregivers’ burden experience: a comparison between Parkinson's Disease, Multiple System Atrophy and Amyotrophic Lateral Sclerosis","Luna Carpinelli, Giulia Savarese, Claudio Russo, Giovanna Stornaiuolo, Ettore Luisi, Francesca Pellegrino, Monica Mollo, Antonella Toriello, Paolo Barone, Maria Teresa Pellecchia","Background:Caregiving for individuals with neurological disease involves providing physical, emotional, and social support, which can be a challenging and stressful experience. This study aims to compare the caregivers' burden, including the impact on mental and physical health, social support, and quality of life, in different neurodegenerative disorders. Methods:Fifty-five primary caregivers (F=41;mean age=53.07±12.29) of patients with Parkinson's Disease (PD=26), Multiple System Atrophy (MSA=16), and Amyotrophic Lateral Sclerosis (ALS=13), took part in the study. Standardized screening scales for the quality of life (EQ-5D/EQ-VAS and PQoL), levels of the caregiving burden (CBI and FSQ), and the assessment of the anxiety-depressive axis (HADS) were administered. Results: The mean CBI score was higher for caregivers of MSA patients (28.81±21.90) and ALS (25.15±16.23) than for caregivers of PD patients (16.08±10.34; p=0.036). Critical burden (cut-off>36) was present in the caregivers of MSA (31.3%), ALS (23.1%), and PD (19.2%) patients. Caregivers of patients with ALS had a worse perception of quality of life (EQ-5D total score) than caregivers of patients with MSA and PD (p"
76,10.20944/preprints202402.0640.v1,12 February 2024,Comparing the Efficacy of Two Generations of EGFR-TKIs: An Integrated Drug-Disease Mechanistic Model Approach in Egfr-Mutant Lung Adenocarcinoma,"Hippolyte Darré, Perrine Masson, Arnaud Nativel, Laura Villain, Diane Lefaudeux, Claire Couty, Bastien Martin, Evgueni Jacob, Michaël Duruisseaux, Jean-Louis Palgen, Claudio Monteiro, Adèle L’Hostis","Mutations in epidermal growth factor receptor (EGFR) occur in about 48% of Asian and 19% of Western patients with lung adenocarcinoma (LUAD), leading to its constitutive activation and subsequent uncontrolled cell proliferation. To counteract this, tyrosine kinase inhibitors (TKIs) have been developed, targeting EGFR activity. However, the emergence of metastases and resistance mutations often undermines the durability of the treatment response. Knowledge-based mechanistic models that replicate existing clinical trial outcomes, tailored to specific population characteristics, provide invaluable assistance in designing future clinical trials. These models are particularly effective in identifying optimal responders to specific treatments, thereby enhancing therapeutic efficacy. We have developed physiologically based pharmacokinetic (PBPK) models for gefitinib and osimertinib, representing two distinct generations of EGFR TKIs, to accurately simulate the drugs’ distribution within the primary tumor and metastatic sites following oral administration. These models were integrated with a pathophysiological mechanistic model of EGFR-mutant LUAD, enabling the representation of the effects of both gefitinib and osimertinib on EGFR activation-induced signaling pathways. This comprehensive model outputs detailed evolutions of the primary tumor and each metastatic site, facilitating the evaluation of patient progression in alignment with RECIST guidelines (version 1.1). Notably, the model encapsulates the heterogeneity within the tumor, through the representation of various subclones, each characterized by unique mutation profiles, thereby reflecting differential responses to treatment. Calibration of the model was achieved using publicly available data from the NEJ002 and FLAURA clinical trials. Rigorous visual predictive checks and statistical tests were employed to ensure the proper behavior of the model. The model adeptly replicated the time to progression observed in real clinical trials in EGFR-mutant LUAD patients receiving gefitinib or osimertinib as first-line therapy. In addition, the model was able to reproduce the results from a retrospective study comparing gefitinib and osimertinib, a study that was not used to inform the model. With a consistent virtual population as a reference, the combined model facilitated a comparative analysis of the efficacy of both treatments, thereby underscoring its utility in evaluating therapeutic strategies. The faithful replication of real-world data significantly enhances the credibility of our model, rendering it a vital investigational tool for deriving pertinent insights and informing treatment strategies, particularly in identifying optimal responders to various generations of EGFR TKIs. Following its consecutive prospective validations in the FLAURA2 and MARIPOSA trials, the model is poised to facilitate the generation of synthetic control arms in future clinical trials. This advancement promises a more nuanced analysis of covariate relationships, especially when comparing investigational treatments to established standards of care. Additionally, it potentially reduces the required patient cohort size in such trials, optimizing resource utilization."
77,10.20944/preprints202402.0641.v1,12 February 2024,"Plant-Derived Bioactive Compounds: Exploring Neuroprotective, Metabolic, and Hepatoprotective Effects for Health Promotion and Disease Prevention","Rosa Direito, Sandra Maria Barbalho, Bruno Sepodes, Maria Eduardo Figueira","There is a growing trend among consumers to seek out natural foods and products with natural ingredients. This shift in consumer preferences had a direct impact on both food and pharmaceutical industries, leading to a focus of scientific research and commercial efforts to meet these new demands. The aim of this work is to review recent available scientific data on foods of interest, such as artichoke, gooseberry, and polygonoideae plants, as well as olive oil and red raspberries. Interestingly, the urgency of solutions to the climate change emergency has brought new attention to by-products of grapevine bunch stem and cane, which have been found to contain bioactive compounds with potential health benefits. There is a pressing need for a faster process of translating scientific knowledge from the laboratory to real-world applications, especially in the face of the increasing societal burden associated to non-communicable diseases (NCDs), environmental crises, the post-pandemic world, and ongoing violent conflicts around the world."
78,10.20944/preprints202402.0580.v1,9 February 2024,Uremic Toxins and Inflammation: Metabolic Pathways Affected in Stage 5 Kidney Disease,"María Peris-Fernández, Marta Roca-Marugán, Julià L Amengual, Angel Balaguer, Iris Viejo-Boyano, Amparo Soldevila-Orient, Ramón Devesa-Such, Pilar Sánchez-Pérez, Julio Hernández-Jaras","Chronic kidney disease (CKD) affects approximately 12% of the global population posing a significant health threat. Inflammation plays a crucial role in the uremic phenotype of CKD contributing to elevated cardiovascular and overall mortality in affected individuals. This study aimed to explore novel metabolic pathways in non-dialysis dependent stage 5 CKD patients using semitargeted metabolomics. In a prospective observational design involving 50 patients, blood samples collected before the initial hemodialysis session underwent liquid chromatography and high resolution mass spectrometer analysis. Univariate (Mann-Whitney test) and multivariate (logistic regression with LASSO regularization) methods identified metabolomic variables associated with inflammation. Notably, adenosine-5’-phosphosulfate (APS), dimethylglycine, pyruvate, lactate, and 2-ketobutyric acid exhibited significant differences in the presence of inflammation. Cholic acid, homogentisic acid, and 2-phenylpropionic acid displayed opposing patterns. Multivariate analysis indicated increased inflammation risk with certain metabolites (N-Butyrylglycine, dimethylglycine, 2-Oxoisopentanoic acid, and pyruvate), while others (homogentisic acid, 2-Phenylpropionic acid, and 2-Methylglutaric acid) suggested decreased probability. These findings unveil potential inflammation-associated biomarkers related to defective mitochondrial fatty acid beta oxidation and branched-chain amino acid breakdown in CKD, shedding light on cellular energy production and offering insights for further clinical validation."
79,10.20944/preprints202402.0582.v1,9 February 2024,Seroconversion and Kinetics of Vibriocidal Antibodies during the First 90 Days of Re-vaccination with Oral Cholera Vaccine in an Endemic Population,"Caroline Cleopatra Chisenga, Bernard Phiri, Harriet Ngombe, Mutinta Muchimba, Kalo Musukuma, Suwilanji Silwamba, Natasha Makabilo Laban, Charlie Luchen, Fraser Liswaniso, Kennedy Chibesa, Cynthia Mubanga, Kapambwe Mwape, Michelo Simuyandi, Adam F. Cunningham, David A Sack, Samuel Bosomprah","Despite the successful introduction of oral cholera vaccines, Zambia continues to experience multiple,  sporadic, and protracted cholera outbreaks in various parts of the country. While vaccines have been useful in  staying the cholera outbreaks, the ideal window for re-vaccinating individual’s resident in cholera hotspot  areas remains unclear. Using a prospective cohort study design, 225 individuals were enrolled, re-vaccinated  with two doses of Shanchol™ regardless of previous vaccination and followed-up for 90 days. Bloods collected  at baseline before re-vaccination, at day 14 prior to second dosing and subsequently on days 28, 60, and 90.  Vibriocidal assay was performed on samples collected at all five time points. Our results showed that anti-LPS  and vibriocidal antibody titers increased at day 14 after re-vaccination and decreased gradually at 28, 60 and  90 across all the groups. Seroconversion rates were generally comparable in all treatment arms. We therefore  conclude that vibriocidal antibody titers generated in response to re-vaccination still wane quickly irrespective  of previous vaccination status. However, despite the observed decline, the levels of vibriocidal antibodies  remained elevated over baseline values across all groups, an important aspect for Zambia where there is no  empirical evidence as to the ideal time for re-vaccination."
80,10.20944/preprints202402.0567.v1,9 February 2024,Vascular Heparan Sulfate and Amyloid-β in Alzheimer’s Disease Patients,"Ilayda Ozsan McMillan, Marla Gearing, Lianchun Wang","Alzheimer’s Disease (AD) is a debilitating neurodegenerative disease characterized by the accumulation of extracellular amyloid-β peptides (Aβ) within the cerebral parenchyma and vasculature, the latter termed cerebral amyloid angiopathy (CAA). This study utilized confocal imaging to investigate heparan sulfate (HS) within the cerebrovasculature and its potential associations with CAA, gender, and ApoE4 genotype. Our investigation revealed elevated levels of HS in the cerebrovasculature of AD patients with severe CAA. Additionally, these patients exhibited higher colocalization of HS with Aβ in the cerebrovasculature, including both endothelial and vascular smooth muscle cell compartments. Intriguingly, a reversal in the polarized expression of HS within the cerebral vasculature was detected in AD patients with severe CAA, suggesting a potential role in CAA development. Furthermore, male patients exhibited lower levels of both parenchymal and cerebrovascular HS. Additionally, ApoE4 carriers displayed heightened cerebrovascular Aβ expression and a tendency of elevated cerebrovascular HS levels in AD patients with severe CAA. Overall, these findings shed light on the intricate interplay between HS, Aβ, ApoE, and vascular pathology in AD, underscoring the potential roles of cerebrovascular HS in CAA development and AD pathology. Further exploring the underlying mechanisms may present novel therapeutic avenues for AD treatment."
81,10.20944/preprints202402.0541.v1,9 February 2024,Booster Vaccination with BNT162b2 Improves Cellular and Humoral Immune Response in the Pediatric Population Immunized with CoronaVac,"Diego Díaz-Dinamarca, Simone Cárdenas-Cáceres, Nicolás A. Muena, Pablo Diaz, Gisselle Barra, Rodrigo Puentes, Daniel F. Escobar, Michal Díaz-Samirin, Natalia Santis Alay, Cecilia Canales, Janepsy Díaz, Heriberto E. García-Escorza, Alba Grifoni, Alessandro Sette, Nicole D. Tischler, Abel E Vasquez","The SARS-CoV-2 Omicron variant and its sublineages continue to cause COVID-19—associated pediatric hospitalizations, severe disease, and death globally. BNT162b2 and CoronaVac are among the top most widely used COVID-19 vaccines. Much less is known on the Wuhan-Hu-1 strain based vaccines in the pediatric population compared to adults. Given the worldwide need for booster vaccinations to stimulate the immune response against new Omicron variants of SARS-CoV-2, we characterized the humoral and cellular immune response against Omicron variant BA.1 in a pediatric population aged 10 to 16 years who received heterologous vaccination based on two doses CoronaVac, two doses CoronaVac (2x) plus one booster doses BNT162b2 [CoronaVac(2x) + BNT162b2 (1x)], two doses CoronaVac plus two booster doses BNT162b2 [CoronaVac(2x) + BNT162b2 (2x)], and three doses BNT162b2. We observed that [CoronaVac(2x) + BNT162b2 (2x)] vaccination showed higher anti-S1 and neutralizing antibody titers and CD4 and CD8 T cell immunity specific to the Omicron variant compared to immunization with two doses CoronaVac alone. Furthermore, from all groups tested, immunity against Omicron was highest in individuals who received three doses BNT162b2. We conclude that booster vaccination with BNT162b2 promotes greater immunity against SARS-CoV-2 in the pediatric population compared to two doses CoronaVac alone."
82,10.20944/preprints202402.0522.v1,8 February 2024,"The Relation Between C3 Hypocomplementemia, Thrombotic Microangiopathy And End-Stage Kidney Disease In Iga Nephropathy","Giovanni Maria Rossi, Federico Ricco, Isabella Pisani, Marco Delsante, Umberto Maggiore, Enrico Fiaccadori, Lucio Manenti","IgA nephropathy (IgAN) is the most common primary glomerulonephritis worldwide. IgAN causes end-stage kidney disease (ESKD) in 20–40% of all cases. The activation of the complement system by pathological circulating IgAs, which is often associated with low serum C3 levels (LowC3), seems to play a crucial role. Previous studies have shown an association between histological evidence of TMA, which is the result of alternative complement activation, and poor outcome. However, it is not known to what extent the decrease in serum C3 levels reflects ongoing TMA injury. Our study aimed at assessing the association of LowC3 and ESKD and whether this association reflects ongoing TMA. We enrolled all patients with biopsy-proven IgAN and followed-up patients until last visit, ESKD or death. Of the 56 patients included in the study, 12 (21%) presented low serum C3 (LowC3) at the time of renal biopsy. TMA was significantly more frequent in the LowC3 group [7/12 (58%) vs 9/44 (20%), p=0.02]. After adjusting for potential confounders, LowC3 was strongly associated with an increased hazard of ESKD (hazard ratio [HR]: 5.84 [95%CI: 1.69,20.15; P=0.005). The association was not affected by adjusting for TMA. The estimated overall proportion of the relation between C3 and ESKD mediated by TMA was low and not statistically significant. Our study provides evidence that C3 hypocomplementemia is associated with an increased risk of ESKD with mechanisms that are largely independent from TMA."
83,10.20944/preprints202402.0179.v1,8 February 2024,"Viral Infections, a Trigger and Risk Factor of Alzheimer’s Disease?","Meagan D. Rippee-Brooks, Wenzhe Wu, Jianli Dong, Miguel Pappolla, Xiang Fang, Xiaoyong Bao","Alzheimer’s Disease (AD), a progressive and debilitating condition, is reported to be the most common type of dementia, with at least 55 million people believed to be currently affected. Many causation hypotheses of AD exist, yet the intriguing link between viral infection and its possible contribution to the known etiology of AD has become an attractive focal point of research for the field and a challenging study task. In this review, we will explore the historical perspective and milestones that led the field to investigate the viral connection to AD. Specifically, several viruses such as Herpes Simplex Virus 1 (HSV-1), Zika virus (ZIKV), and severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), along with several others mentioned, include the various viruses presently considered within the field. We delve into the strong evidence implicating these viruses in the development of AD. We will also extend beyond these mere associations by carefully analyzing the potential mechanisms by which viruses may contribute to AD pathology. This includes but is not limited to direct neuronal infections, dysregulation of immune responses, and the impact on protein processing. Controversies and challenges of the viral-AD relationship emerge as we tease out these potential mechanisms considered. Looking forward, we emphasize the future directions the field should take to tackle the remaining unanswered questions and the glaring research gaps that persist. Overall, this review aims to provide a comprehensive survey of the past, present, and future of the potential link between viral infections and their association with AD development."
84,10.20944/preprints202402.0496.v1,8 February 2024,Cell Type Specific Extracellular Vesicles and Their Impact on Health and Disease,"Sohil Amin, Hamed Massoumi, Deepshikha Tewari, Arnab Karmaker Roy, Madhurima Chaudhuri, Cedra Jazayerli, Abhi Krishan, Mannat Singh, Mohammad Soleimani, Esra Karaca, Arash Mirzaei, Victor H Guaiquil, Mark I Rosenblatt, Ali R Djalilian, Elmira Jalilian","Extracellular vesicles (EVs), a diverse group of cell-derived exocytosed particles, are pivotal in mediating intercellular communication due to their ability to selectively transfer biomolecules to specific cell types. EVs, composed of proteins, nucleic acids, and lipids, are taken up by cells to affect a variety of signaling cascades. Research in the field has primarily focused on stem-cell derived EVs, with a particular focus on mesenchymal stem cells, for their potential therapeutic benefits. Recently, tissue specific EVs or cell type specific extracellular vesicles (CTS-EVs), have garnered attention for their unique biogenesis and molecular composition because they enable highly targeted cell-specific communication. Various studies have outlined the roles that CTS-EVs play in signaling for physiological function and maintenance of homeostasis, including immune modulation, tissue regeneration, and organ development. These properties are also exploited for disease propagation, such as in cancer, neurological disorders, infectious diseases, autoimmune conditions, and more. The insights gained from analyzing CTS-EVs in different biological roles not only enhance our understanding of intercellular signaling and disease pathogenesis, but also open new avenues for innovative diagnostic biomarkers and therapeutic targets for a wide spectrum of medical conditions. This review comprehensively outlines current understanding of CTS-EV origins, function within normal physiology, and implications in diseased states."
85,10.20944/preprints202402.0454.v1,7 February 2024,Contribution of Circulating Mfge8 to Human T2DM and Cardiovascular Disease,"Madhusmita Rout, Megan W. Malone-Perez, Gilseung Park, Megan R. Lerner, J. Kimble Frazer, Blair Apple, April Vaughan, Marvin Payton, Stavros Stavrakis, Evgeny V. Sidorov, Kar-Ming A. Fung, Dharambir K. Sanghera","MFGE8 is a major exosome (EV) protein known to mediate inflammation and atherosclerosis in type 2 diabetes mellitus (T2DM) in animal studies. However, its role in the pathophysiology of human T2DM, obesity, and cardiovascular disease has been controversial and less explored. Earlier, we reported a rare Asian Indian population-specific missense variant (rs371227978; Arg148His) in the MFGE8 associated with increased circulating Mfge8 and T2DM. Here, we have further investigated the role of Mfge8 with T2DM risk in additional Asian Indians (n=4917) and Europeans and other multiethnic cohorts from UK Biobank (UKBB) (n= 455,808) and the US (n=1150). We also evaluated the exposure of Mfge8-enriched human EVs (with and without mutation) in zebrafish (ZF) for their impact on the cardiometabolic organ system.Most individual carriers of Arg148His variant not only had high circulating Mfge8 but also showed a positive significant correlation with glucose (r= 0.42; p = 4.9x10-04), while the non-carriers showed a negative correlation of Mfge8 with glucose (r = -0.38; p = 0.001) in Asian Indians. However, the same variant was monomorphic in Europeans and other ethnic groups of UKBB and US cohorts. Even in the absence of Arg148His variant, serum Mfge8 correlated significantly with blood glucose both in Caucasians (r = 0.56; p = 8.4x10-10) and individuals from other ethnicities (African Americans, Hispanics, and others) (r = 0.31; p = 5.8x10-4). Since Mfge8 is an EV marker, the exposure of Mfge8-enriched human EVs to ZF larvae rapidly developed fatty liver disease and heart hypertrophy and exhibited redundant growth with poor muscular architecture with and without the high-fat diet (HFD), while the control group fishes developed fatty liver disease and heart hypertrophy only after the HFD feeding. With strong evidence from animal studies supporting the role of Mfge8 in obesity, insulin resistance, and the development of atherosclerosis in T2DM, the current research suggests that circulating Mfge8 may be a potential marker for preventing or reducing the risk of T2DM and cardiovascular disease."
86,10.20944/preprints202402.0418.v1,7 February 2024,The Critical Role of Networks to Describe Disease Spreading Dynamics in Social Systems: A Perspective,"Michele Bellingeri, Daniele Bevacqua, Francesco Scotognella, Davide Cassi","This review underscores the critical significance of incorporating network perspectives in epidemiology. Classic compartmental models (CM) employed to describe epidemic spreading often fail to capture the intricacies of real disease dynamics. Rooted in the mean-field assumption, CM models oversimplify by assuming that every individual has the potential to ""infect"" any other, neglecting the inherent complexity of underlying network structures. Given that social interactions follow a networked pattern with specific links between individuals based on social behaviors, the amalgamation of classic CM and network science in epidemiology becomes essential for a more authentic portrayal of epidemic spreading. This review delves into noteworthy research studies that, from various perspectives, elucidate how the synergy between networks and CM can enhance the accuracy of epidemic descriptions. In conclusion, we explore research prospects aimed at further elevating the integration of networks within the realm of epidemiology, recognizing its pivotal role in refining our understanding of disease dynamics."
